Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
42,Travel_Rarely,Research & Development,0,High School,Male,50.77400286073697,4,2,3,Married,278.06547608737037,No,5,2,3,14,2,10,0
33,Travel_Rarely,Sales,0,High School,Male,65.1106440962402,2,0,1,Single,4838.924783924502,Yes,2,6,13,1,8,1,1
35,Travel_Rarely,Sales,0,High School,Female,73.08840738592781,3,5,1,Married,4805.501455618324,No,8,3,10,10,3,14,0
47,Non-Travel,Research & Development,1,Undergraduate,Female,56.37577235913169,2,3,2,Single,5749.631550050868,No,3,2,17,1,2,5,0
31,Travel_Rarely,Research & Development,0,Phd,Male,51.548570141813926,1,1,5,Single,5197.313824611257,Yes,30,4,18,6,3,9,0
44,Travel_Rarely,Sales,0,Phd,Male,83.29895164999172,1,2,3,Married,3897.7021841162286,Yes,39,1,17,0,14,8,1
34,Travel_Rarely,Sales,0,Undergraduate,Female,72.73143389695107,1,3,6,Divorced,4605.314386975713,No,19,2,14,3,10,1,0
27,Travel_Frequently,Sales,0,Undergraduate,Male,43.8665836472158,1,3,4,Married,3968.61566016498,No,11,3,4,3,10,0,1
36,Non-Travel,Research & Development,0,Undergraduate,Female,65.89635505624742,2,4,0,Divorced,1546.688650905587,Yes,33,2,16,1,1,13,1
53,Travel_Frequently,Human Resources,0,Undergraduate,Female,52.82374690995445,2,3,4,Married,3632.307531534372,Yes,24,4,8,4,5,5,1
38,Travel_Rarely,Sales,0,Phd,Male,79.33388447861893,1,1,4,Divorced,4999.005120044163,No,2,6,11,8,9,2,0
30,Travel_Rarely,Research & Development,0,Undergraduate,Male,66.47722313001401,1,2,3,Single,4034.1191743337095,No,39,4,3,12,6,9,1
44,Travel_Rarely,Sales,0,High School,Male,52.58004821482784,4,2,2,Divorced,3747.50743252746,No,33,2,19,0,3,12,0
22,Non-Travel,Research & Development,0,Undergraduate,Male,82.26348968161702,1,0,3,Married,9277.294861337103,No,5,1,12,4,12,3,1
30,Travel_Frequently,Sales,0,High School,Female,55.94528346379224,3,2,1,Divorced,6411.087216960967,No,18,1,16,0,6,7,1
18,Travel_Frequently,Sales,0,High School,Female,70.64772494150832,0,1,2,Divorced,7669.212655553571,No,7,3,0,7,1,9,0
40,Travel_Rarely,Research & Development,0,Masters,Male,52.66008300035119,0,3,3,Married,6928.032619407988,No,38,2,7,1,9,5,1
28,Travel_Rarely,Sales,0,Phd,Female,53.68526665268094,2,4,5,Married,4981.107876149754,No,2,2,0,9,13,12,1
32,Travel_Frequently,Research & Development,0,Undergraduate,Female,59.153856565415204,2,2,2,Married,4234.555647069997,No,27,2,15,14,6,4,1
37,Travel_Rarely,Research & Development,0,Undergraduate,Female,45.113840706541545,3,3,0,Married,1191.760223911935,No,32,4,1,4,8,6,1
38,Travel_Rarely,Human Resources,0,Undergraduate,Male,84.62980064508048,0,3,0,Single,7375.9841813368585,No,16,6,10,2,11,7,1
39,Travel_Rarely,Research & Development,0,Undergraduate,Female,40.09873593660989,1,3,1,Divorced,4360.724853723539,No,32,5,13,3,10,0,1
34,Travel_Frequently,Sales,0,High School,Male,109.1399249922892,3,0,2,Married,4879.565862955633,No,12,2,11,9,9,11,1
22,Travel_Frequently,Research & Development,0,Undergraduate,Male,71.07737194798472,4,2,3,Married,7597.725406328103,No,34,6,10,2,13,12,1
20,Non-Travel,Human Resources,0,Undergraduate,Female,53.30019545838502,4,1,4,Single,5992.420631505031,No,13,2,0,3,13,1,1
33,Travel_Rarely,Sales,0,High School,Female,50.74084427851697,1,1,3,Divorced,5758.352157497947,Yes,22,7,15,1,11,3,1
35,Travel_Frequently,Research & Development,0,Undergraduate,Male,73.03925641663795,2,1,4,Married,8039.019179670215,Yes,36,4,14,1,4,9,0
26,Travel_Frequently,Sales,0,Phd,Male,73.55682149766248,1,2,6,Divorced,2026.368895244762,No,29,6,5,10,14,7,1
40,Travel_Rarely,Sales,1,High School,Male,92.12427897411241,2,1,5,Single,5403.779970595324,No,1,4,4,3,5,11,1
30,Travel_Frequently,Human Resources,1,Undergraduate,Male,66.64962396557854,3,1,5,Married,2828.922930998308,No,36,6,8,7,9,5,1
35,Travel_Frequently,Research & Development,0,Masters,Male,73.79244682231328,1,0,5,Married,3784.2748082298785,No,9,6,0,2,14,8,1
18,Travel_Rarely,Sales,0,Masters,Male,63.198447038685394,0,3,2,Divorced,6561.747872910356,No,20,4,14,6,4,13,1
38,Travel_Frequently,Research & Development,0,Undergraduate,Male,58.42978796525758,2,5,0,Married,3838.415342870254,No,18,3,10,13,4,5,1
45,Non-Travel,Research & Development,0,Undergraduate,Female,61.42973692507702,2,4,2,Single,4501.92635458054,No,36,1,5,13,2,3,0
32,Travel_Frequently,Research & Development,0,Masters,Male,49.93840523054494,2,1,1,Single,4771.538689189093,No,9,5,7,6,12,11,1
32,Travel_Frequently,Sales,0,High School,Male,49.92475032370475,2,1,6,Single,8740.22571204502,Yes,28,4,5,8,9,10,1
47,Travel_Frequently,Human Resources,4,Phd,Male,68.77723665575743,2,1,5,Divorced,8041.839706584489,No,5,1,6,0,3,11,0
28,Travel_Rarely,Research & Development,1,Undergraduate,Male,68.7628951173913,4,2,1,Divorced,6331.83096168059,Yes,2,4,9,14,11,12,1
31,Non-Travel,Research & Development,0,High School,Male,53.66206820715472,1,2,3,Single,7410.4162145946175,No,7,2,17,8,13,2,1
53,Travel_Rarely,Research & Development,0,Undergraduate,Female,38.7757610867717,0,6,3,Single,4479.89802738284,Yes,12,2,16,12,11,11,1
47,Travel_Rarely,Research & Development,0,High School,Female,62.77347908825417,4,1,2,Married,4504.850345509968,Yes,33,4,19,7,9,14,1
34,Non-Travel,Human Resources,0,Undergraduate,Male,49.71904060985234,1,1,2,Married,4534.036441593587,Yes,16,3,5,1,10,0,1
30,Travel_Frequently,Sales,0,Undergraduate,Male,22.118856668967013,3,2,4,Single,4855.271525987646,Yes,27,4,16,7,7,4,0
20,Travel_Rarely,Human Resources,0,Phd,Female,53.651878688744546,0,2,2,Married,3145.1794989990703,No,23,2,17,12,3,11,0
28,Travel_Rarely,Sales,0,Undergraduate,Male,78.88236136635224,1,4,2,Married,4556.49427656698,Yes,27,4,5,0,3,1,1
38,Travel_Frequently,Research & Development,0,Phd,Female,78.24294250811798,1,3,3,Divorced,1838.8943157855388,No,20,5,15,1,8,5,1
35,Travel_Rarely,Sales,0,Undergraduate,Male,85.41532333136809,2,4,4,Divorced,4196.623542535097,Yes,37,5,5,1,12,14,1
49,Travel_Rarely,Sales,0,Undergraduate,Male,69.48097940761856,1,2,3,Single,5991.910078985548,No,0,2,1,7,11,7,1
30,Travel_Rarely,Sales,0,Undergraduate,Male,50.60220514125175,2,3,1,Married,3038.3242037934224,No,29,1,12,8,3,5,0
27,Travel_Rarely,Research & Development,0,Undergraduate,Female,53.38346530330512,3,0,2,Single,4023.5371013750682,No,33,4,4,9,10,4,1
29,Travel_Rarely,Sales,0,Undergraduate,Male,68.90947868907024,2,1,2,Married,5996.052270238605,No,5,2,15,9,4,4,1
32,Travel_Rarely,Research & Development,0,Undergraduate,Female,78.31770321487193,0,3,1,Married,5024.206891193251,No,20,3,15,8,8,9,1
26,Travel_Rarely,Sales,1,High School,Male,44.765506923839396,3,1,2,Married,5540.368206799889,Yes,19,1,15,10,11,4,1
35,Travel_Rarely,Research & Development,0,High School,Female,70.04098956151648,1,0,3,Single,5618.662135601693,No,17,7,8,6,5,14,1
53,Travel_Rarely,Human Resources,0,Undergraduate,Male,39.29202273213259,4,0,3,Married,4661.429636215602,No,19,5,6,14,14,0,1
44,Travel_Frequently,Human Resources,0,Undergraduate,Male,61.40940137092757,2,2,1,Single,2644.5964177090277,Yes,24,4,5,8,5,9,1
35,Travel_Rarely,Research & Development,0,Masters,Female,62.20222085964426,4,1,1,Single,7045.64411009076,Yes,7,3,6,12,5,4,1
30,Travel_Rarely,Research & Development,0,High School,Female,54.41151561757235,1,3,4,Married,3836.4632749053126,No,13,3,10,12,10,10,0
28,Travel_Rarely,Research & Development,0,Undergraduate,Female,53.60457951027851,2,3,1,Single,4188.596631011829,No,29,3,2,2,0,13,0
47,Travel_Rarely,Sales,0,Undergraduate,Female,61.673985416552426,0,3,4,Married,2715.992138261302,Yes,8,3,4,12,8,14,1
38,Travel_Frequently,Research & Development,0,Undergraduate,Female,58.07748864332251,2,1,2,Single,8172.083141229838,No,29,4,1,11,0,6,0
40,Travel_Rarely,Sales,0,Undergraduate,Male,87.02315253046397,0,1,3,Married,5670.654218609874,No,27,3,16,9,13,0,1
32,Travel_Frequently,Sales,0,Masters,Male,72.85017766518915,2,0,2,Married,4118.3626950214775,No,32,4,19,12,5,9,1
47,Travel_Rarely,Sales,0,Undergraduate,Female,77.30330441593827,2,3,4,Divorced,1984.429463381463,Yes,28,2,0,0,11,4,1
40,Travel_Frequently,Human Resources,0,Masters,Male,61.4901505602382,1,0,4,Divorced,6736.002876915576,No,10,6,11,5,5,6,0
35,Travel_Rarely,Sales,0,Masters,Male,53.981375019524975,1,3,1,Single,7493.727927524886,No,38,1,11,0,10,10,1
38,Travel_Frequently,Research & Development,0,Phd,Male,79.29932946074814,1,2,1,Divorced,3713.074893787437,No,11,3,13,7,7,13,1
42,Travel_Rarely,Sales,0,Masters,Female,58.84262270003383,5,3,4,Single,3035.4591413158773,No,9,5,5,10,2,10,0
21,Travel_Rarely,Sales,0,Undergraduate,Male,65.81858023353118,0,1,2,Single,5515.629514689746,No,29,5,6,2,0,12,0
45,Non-Travel,Research & Development,0,Phd,Female,59.39332970448766,3,0,1,Divorced,5342.670459534015,No,27,7,9,3,0,14,0
34,Travel_Frequently,Research & Development,0,Masters,Female,45.45157442835003,2,5,5,Married,6363.046862141481,No,30,1,6,4,3,13,0
34,Travel_Rarely,Human Resources,0,Undergraduate,Female,34.76463340735246,1,1,1,Divorced,5266.68279057504,Yes,29,1,18,2,3,13,1
28,Non-Travel,Sales,0,Phd,Male,76.77975187234091,2,3,4,Married,6731.778652191131,No,36,3,10,1,12,3,0
30,Travel_Rarely,Research & Development,0,High School,Male,52.1983227914132,2,2,1,Single,4430.363550225298,No,6,1,19,9,2,11,0
40,Travel_Rarely,Research & Development,0,Masters,Male,58.7609302946335,2,2,4,Single,5373.095658164574,Yes,37,6,14,5,13,9,0
31,Travel_Rarely,Research & Development,0,Undergraduate,Female,77.1203953261242,2,2,6,Single,4490.920716158095,No,11,1,0,12,8,10,1
30,Travel_Frequently,Research & Development,0,Masters,Male,69.47721811008009,4,0,0,Married,6160.158169416802,No,4,1,19,9,1,8,0
30,Non-Travel,Sales,0,Masters,Female,83.35851038290652,7,1,4,Single,6823.144347460294,Yes,22,2,2,7,9,11,1
38,Travel_Rarely,Research & Development,0,Undergraduate,Male,50.72478744729861,0,3,2,Married,7536.837035809223,No,3,1,9,12,5,11,1
37,Travel_Rarely,Research & Development,0,Undergraduate,Female,70.65489880474372,1,0,4,Single,3218.792133698389,No,14,3,15,2,11,10,0
36,Travel_Frequently,Research & Development,0,Undergraduate,Female,60.319055041645825,1,2,6,Single,5143.58039523179,No,20,8,0,3,6,3,1
30,Travel_Rarely,Sales,0,Masters,Female,46.920954424335065,2,2,1,Married,1909.8355341136867,Yes,27,4,18,10,13,10,1
34,Travel_Frequently,Sales,0,Phd,Female,80.99360330746596,3,2,5,Married,3558.769116391581,No,33,5,18,13,9,5,0
34,Non-Travel,Sales,0,Masters,Male,60.391919577956855,1,1,5,Divorced,6188.656965454356,Yes,30,3,3,5,0,14,1
25,Travel_Rarely,Research & Development,0,Undergraduate,Female,52.70013530353108,4,3,5,Single,4288.0152943142775,Yes,14,2,1,13,13,7,1
56,Travel_Frequently,Research & Development,0,Undergraduate,Male,70.21065441097869,1,1,5,Married,6738.0256895211605,No,13,2,8,14,10,14,1
24,Travel_Frequently,Human Resources,0,High School,Male,74.61595117612765,0,1,3,Married,3072.758497496531,Yes,15,3,14,13,9,1,1
44,Travel_Frequently,Research & Development,0,Masters,Male,64.98900285451218,1,4,4,Single,5593.200210886645,No,7,2,6,9,4,10,1
24,Travel_Rarely,Sales,0,Masters,Male,89.43366584475822,2,0,0,Divorced,3409.021026843435,Yes,6,5,1,0,0,8,1
33,Travel_Rarely,Research & Development,0,Undergraduate,Male,74.19842133141798,4,3,3,Married,4200.825485201907,No,34,3,3,1,13,10,1
28,Travel_Frequently,Research & Development,0,Undergraduate,Female,77.33348591213388,1,2,6,Single,7658.815570965015,Yes,12,1,5,1,12,11,1
19,Travel_Frequently,Research & Development,0,Undergraduate,Female,47.101671366101044,1,2,2,Married,3451.9174227872136,No,34,2,16,4,13,14,1
34,Travel_Rarely,Human Resources,0,Masters,Female,61.36557544111402,2,0,4,Single,6359.9744211321995,No,29,2,19,1,4,1,0
36,Travel_Frequently,Sales,0,Undergraduate,Female,85.4063224214714,2,1,6,Married,3724.3078384983637,No,11,6,8,13,13,0,1
35,Travel_Rarely,Research & Development,0,High School,Male,57.14519172275059,1,2,2,Single,5594.477904899282,No,12,1,1,4,8,14,1
38,Travel_Rarely,Sales,1,Undergraduate,Male,75.93428974320024,2,1,1,Married,5547.645513504856,No,8,4,14,2,2,8,0
45,Travel_Rarely,Sales,0,Phd,Male,60.01195907922034,3,1,2,Married,4429.359421086924,No,36,5,16,10,13,5,1
36,Travel_Frequently,Human Resources,0,Undergraduate,Male,71.84609961346072,2,2,4,Married,4576.799648679489,Yes,31,3,2,2,11,6,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Male,76.78883162709595,2,1,6,Single,5510.148701571887,No,20,3,19,14,10,14,0
20,Travel_Rarely,Sales,0,Masters,Female,55.98224326756671,3,0,4,Single,4287.769699316477,No,9,1,16,14,7,12,0
37,Travel_Rarely,Sales,0,Masters,Male,82.19424740862326,3,0,3,Single,6158.744386237511,No,8,0,8,0,3,14,0
32,Travel_Rarely,Research & Development,1,Undergraduate,Female,65.30301087943552,3,4,5,Married,10559.362319445907,No,34,1,2,7,4,13,1
19,Travel_Rarely,Research & Development,0,Phd,Female,61.68306326856582,0,2,3,Divorced,8705.879304249425,No,21,2,15,1,4,12,1
33,Travel_Rarely,Sales,0,Undergraduate,Female,77.38108187151994,1,3,4,Married,6150.222804522351,No,28,3,4,10,8,9,1
40,Non-Travel,Sales,0,Undergraduate,Female,30.565033970138558,3,3,4,Single,4307.117377850926,No,22,1,7,12,6,11,1
39,Travel_Frequently,Research & Development,0,Undergraduate,Female,62.62711533910246,1,0,6,Single,7880.742025910295,Yes,37,5,6,12,7,2,1
35,Travel_Rarely,Sales,0,Masters,Female,59.139799239491346,3,2,3,Single,4278.621063416252,No,2,3,4,7,10,0,1
28,Travel_Rarely,Research & Development,0,Undergraduate,Male,74.41189816951928,2,0,2,Single,5809.218433859639,No,18,2,1,3,13,12,1
41,Travel_Rarely,Research & Development,0,Undergraduate,Male,53.111472152185996,2,2,3,Married,6146.724182042268,No,3,3,16,6,12,1,1
27,Travel_Frequently,Research & Development,0,High School,Male,63.7611649358812,2,3,7,Single,5199.164463858382,No,39,3,17,2,0,14,0
52,Travel_Rarely,Research & Development,0,Masters,Female,55.665308447022795,2,1,2,Married,4512.009471593584,No,12,4,3,1,1,1,0
50,Travel_Rarely,Sales,0,Undergraduate,Female,86.72832206871388,1,2,4,Married,4649.764957006606,No,32,1,2,5,0,6,0
24,Travel_Rarely,Research & Development,0,Masters,Female,67.3065287109032,1,2,0,Married,2995.6735801443588,No,36,3,16,14,10,3,1
31,Travel_Rarely,Research & Development,0,High School,Male,80.79848666881628,2,2,3,Single,1923.8774814949893,No,2,2,11,6,6,1,1
39,Travel_Frequently,Sales,2,High School,Male,33.69942284399387,1,1,2,Single,5652.05598043952,No,16,4,7,11,4,13,1
27,Travel_Rarely,Research & Development,0,Undergraduate,Male,73.52405296637174,3,4,5,Married,2376.12284905801,Yes,21,3,19,7,11,12,0
33,Travel_Rarely,Research & Development,0,Phd,Female,70.21694314917397,4,0,1,Single,3679.5726835872206,Yes,37,6,9,8,14,2,1
42,Travel_Rarely,Human Resources,0,Undergraduate,Female,57.56620229189976,3,2,1,Married,1904.892719857457,No,15,4,18,7,1,8,0
20,Travel_Rarely,Human Resources,0,Masters,Male,23.37641629400965,3,2,3,Single,6033.684886649789,No,1,2,19,4,9,3,1
31,Travel_Frequently,Research & Development,0,Undergraduate,Female,59.09462469722537,3,4,6,Single,5359.845918538141,Yes,25,0,0,12,9,12,1
45,Travel_Rarely,Sales,0,High School,Female,91.28612947515006,1,0,4,Single,5161.070562271798,No,9,2,10,14,10,14,0
32,Travel_Rarely,Sales,0,Masters,Male,59.124223231351856,3,4,5,Married,4418.118038067159,No,17,2,2,8,8,14,1
33,Travel_Frequently,Research & Development,0,Undergraduate,Male,63.978706221449805,1,2,2,Married,3818.425757738848,No,16,6,1,2,10,11,1
43,Travel_Rarely,Research & Development,0,Undergraduate,Male,63.54059202844744,1,1,4,Married,4378.614009891433,No,23,1,11,13,7,11,0
33,Travel_Rarely,Sales,0,Undergraduate,Female,33.56327907645159,2,1,3,Single,4456.137771403268,No,17,3,2,12,0,5,0
35,Travel_Rarely,Research & Development,0,Phd,Male,52.90783207125294,4,4,3,Married,3242.356915591995,Yes,25,1,6,6,8,13,1
33,Travel_Rarely,Research & Development,2,Masters,Male,68.15903169073006,4,3,1,Married,5414.354208853094,No,12,3,12,13,2,8,0
30,Non-Travel,Sales,0,Masters,Female,97.15751608568843,3,2,2,Single,6383.57157102608,No,36,1,4,3,14,10,1
20,Travel_Frequently,Research & Development,0,Undergraduate,Male,51.93430435434074,3,2,1,Married,6927.856443331908,No,12,3,15,11,1,9,0
27,Travel_Rarely,Research & Development,0,Undergraduate,Female,68.01151641283853,2,1,2,Divorced,7491.798262441889,No,15,3,4,13,10,5,1
53,Travel_Rarely,Sales,0,Undergraduate,Female,53.16095349459018,0,2,3,Single,4668.668350220147,No,0,3,1,8,1,7,0
21,Travel_Rarely,Sales,0,Undergraduate,Male,64.68802129513891,3,3,3,Single,3042.8376952759063,Yes,27,1,11,0,12,13,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Female,40.33324076678164,1,2,0,Married,6493.831236328649,No,11,4,7,8,2,9,0
40,Travel_Frequently,Research & Development,0,Phd,Female,81.135523339084,2,2,6,Married,5696.5851680207925,No,36,1,14,6,13,11,0
26,Travel_Rarely,Sales,0,High School,Male,75.6058281051793,1,1,3,Married,8017.4354775029,Yes,24,1,14,1,5,3,1
32,Travel_Rarely,Sales,0,Masters,Female,68.85390194613707,4,1,4,Single,7390.387552851274,No,31,2,14,10,4,13,0
53,Travel_Rarely,Research & Development,0,Phd,Male,95.81283046392174,1,3,5,Divorced,5278.575858043865,No,14,1,16,8,0,4,0
30,Travel_Rarely,Research & Development,0,High School,Female,47.36850417656904,4,4,1,Married,4308.837912582261,Yes,33,2,19,5,14,12,1
46,Travel_Rarely,Research & Development,0,Undergraduate,Female,81.33290123714227,1,1,1,Single,2027.253553880631,No,21,5,16,0,0,2,0
32,Travel_Rarely,Research & Development,0,Phd,Female,51.05510394295369,1,2,4,Single,3017.092803139822,No,13,6,14,10,5,9,0
38,Travel_Rarely,Research & Development,0,Undergraduate,Male,84.24459212584593,1,0,3,Single,5512.605002447808,No,15,4,19,4,8,5,1
30,Travel_Rarely,Human Resources,0,High School,Male,70.23137514089612,1,3,8,Married,4687.80051098969,No,3,4,11,6,11,7,0
34,Travel_Rarely,Research & Development,0,Masters,Female,45.40729617869676,1,2,4,Married,5625.929122097358,Yes,7,2,17,5,2,1,0
37,Travel_Frequently,Sales,0,Undergraduate,Male,45.9032507677194,1,1,3,Single,4841.988884580961,No,34,4,6,10,9,14,1
25,Travel_Rarely,Sales,0,Undergraduate,Male,91.76540617862955,1,1,2,Divorced,6375.09544262598,No,5,2,0,9,13,11,1
29,Travel_Rarely,Sales,0,Masters,Male,69.10308649428977,1,1,2,Single,7093.471198992946,Yes,38,2,14,9,14,6,1
32,Travel_Rarely,Research & Development,0,High School,Female,90.12629935994455,1,2,2,Single,4835.973699040384,Yes,29,5,19,4,1,2,1
52,Travel_Rarely,Human Resources,0,High School,Male,67.85105260266312,2,2,1,Married,6434.4834917731805,No,25,3,10,2,3,1,0
44,Travel_Rarely,Research & Development,0,Masters,Male,76.50850585897788,2,2,2,Divorced,6789.860288859299,No,39,0,15,3,12,4,1
39,Travel_Rarely,Sales,0,Phd,Female,77.3052835501596,4,4,3,Single,7114.58446458654,No,32,7,7,10,5,3,1
31,Travel_Frequently,Human Resources,0,Phd,Male,72.3483337249803,0,3,3,Married,4888.964456784907,Yes,32,2,14,13,7,12,1
29,Travel_Rarely,Human Resources,0,Undergraduate,Female,76.08198081406317,1,6,3,Single,7707.788842605018,No,15,2,11,11,5,4,1
42,Travel_Rarely,Sales,1,Phd,Male,50.24925077512501,1,1,0,Divorced,6132.409625847762,Yes,33,2,9,13,3,10,1
40,Travel_Rarely,Research & Development,1,Masters,Male,66.75177199695024,2,0,6,Single,2220.7314420993225,No,36,1,9,6,6,12,0
52,Travel_Rarely,Research & Development,0,Undergraduate,Male,51.76455502722794,2,3,3,Married,3818.207589016306,No,25,2,9,11,1,1,0
42,Travel_Rarely,Research & Development,0,Undergraduate,Female,72.87545646641945,4,1,3,Divorced,3259.9316259266575,No,33,1,5,3,6,5,1
18,Travel_Frequently,Research & Development,0,High School,Female,85.91838509645768,0,3,0,Married,5189.615645660772,No,32,2,5,12,7,10,1
39,Non-Travel,Research & Development,0,High School,Male,60.586137990283,0,3,5,Married,5870.6398546305,Yes,34,7,0,4,2,5,1
28,Travel_Rarely,Sales,0,Undergraduate,Female,63.17286760112673,2,2,3,Married,6794.51113625342,No,31,3,0,3,11,11,1
37,Travel_Rarely,Human Resources,0,Phd,Male,37.32370026244939,4,3,1,Single,2942.531539623865,No,4,4,3,7,8,13,1
46,Travel_Frequently,Sales,0,High School,Male,45.53023426350299,3,3,4,Single,7101.0290556952405,No,20,3,15,1,5,9,0
26,Travel_Rarely,Sales,0,High School,Male,75.35655026402061,1,2,3,Single,7962.92048388116,No,35,2,6,0,3,6,0
18,Travel_Rarely,Sales,0,Undergraduate,Female,65.4531546018363,1,0,1,Divorced,8049.8580153436,No,13,5,8,2,13,9,1
32,Travel_Rarely,Sales,0,High School,Male,62.161103777041966,1,2,10,Married,2823.419259975696,No,26,5,2,6,9,9,1
41,Travel_Rarely,Research & Development,0,Undergraduate,Female,49.30878005216289,1,1,1,Divorced,4151.084359298967,No,23,3,6,12,5,14,1
48,Travel_Rarely,Research & Development,0,High School,Female,49.89219351576698,2,2,4,Single,2054.2185929488614,Yes,37,3,2,12,2,8,1
22,Travel_Rarely,Sales,0,Masters,Male,82.4263246748433,2,5,1,Divorced,5523.491676115295,No,11,0,8,13,10,3,1
34,Travel_Rarely,Research & Development,0,Undergraduate,Male,64.38053367610924,4,1,5,Married,9601.943121302476,No,12,3,4,6,13,9,1
27,Travel_Rarely,Human Resources,0,High School,Male,65.58177884526329,3,2,4,Married,1825.4019946440485,Yes,33,4,12,13,1,11,0
24,Travel_Frequently,Sales,0,Undergraduate,Male,67.54215270192654,1,1,4,Single,6101.643795843087,No,2,3,0,9,6,5,1
31,Travel_Rarely,Research & Development,0,Masters,Female,33.744239248379216,1,3,2,Married,2874.120371287182,No,17,2,8,2,3,2,0
47,Travel_Rarely,Research & Development,1,Undergraduate,Male,78.45972957344216,5,1,2,Married,6073.587299804851,Yes,9,3,15,13,3,14,1
41,Travel_Rarely,Research & Development,1,Undergraduate,Male,88.14833844847948,3,2,2,Divorced,6765.325402848247,No,10,1,6,13,1,5,0
42,Travel_Rarely,Research & Development,0,Masters,Male,58.369834440473824,3,2,4,Single,2802.2520345468465,No,19,4,11,7,12,6,0
23,Travel_Frequently,Research & Development,0,Masters,Female,49.41368245816899,1,1,4,Married,5022.3517648216775,No,12,4,4,12,8,6,1
47,Travel_Frequently,Human Resources,0,Undergraduate,Male,69.61340440306866,2,2,4,Single,1883.5470186546454,Yes,7,5,18,13,9,11,0
53,Travel_Rarely,Research & Development,1,High School,Male,58.932993410376454,3,2,0,Divorced,5507.937425009807,No,39,2,1,12,9,5,1
25,Travel_Rarely,Research & Development,0,Phd,Female,47.01262665421211,3,1,3,Single,8950.097804098015,No,13,2,6,7,10,5,1
58,Travel_Rarely,Research & Development,1,Masters,Male,60.14016279306921,0,3,2,Married,839.5246612687724,No,20,3,11,6,1,11,0
42,Travel_Frequently,Research & Development,0,High School,Male,84.74135806506892,4,0,2,Divorced,7139.990482303413,No,39,2,5,13,11,0,1
54,Travel_Rarely,Research & Development,0,Phd,Male,81.92821546292896,3,2,5,Married,5317.696118410248,Yes,9,1,5,9,2,14,1
38,Travel_Frequently,Research & Development,0,Phd,Male,70.18278671541101,2,0,3,Married,6034.121897349694,No,11,2,8,14,13,9,1
50,Travel_Rarely,Research & Development,0,High School,Female,88.59010107973856,0,2,2,Single,3370.950551084983,No,27,5,0,1,11,2,1
41,Non-Travel,Sales,0,High School,Male,59.94537024697341,4,2,4,Married,4248.226099292417,Yes,15,1,6,1,11,11,1
36,Travel_Rarely,Human Resources,0,Undergraduate,Female,91.97132483874267,2,1,2,Married,4630.55061121057,No,24,3,12,14,2,5,0
46,Travel_Frequently,Research & Development,0,High School,Male,59.81947364799362,4,0,4,Married,4156.978687243045,No,35,2,16,8,7,10,0
41,Travel_Rarely,Human Resources,0,Phd,Male,87.08740366659268,1,2,1,Single,3021.1204205111017,Yes,26,3,10,0,1,9,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,60.749757263494914,1,1,4,Single,6263.334705490142,No,2,0,0,13,13,5,1
55,Travel_Rarely,Research & Development,0,Masters,Male,66.45337054829074,2,0,3,Married,7655.900656679071,Yes,28,4,2,2,8,8,1
36,Travel_Frequently,Research & Development,1,Undergraduate,Female,59.286951061668326,2,4,2,Divorced,5598.970002831683,No,2,2,16,6,8,7,1
24,Non-Travel,Sales,0,Undergraduate,Male,86.13619597781162,2,1,4,Single,4500.399026091755,No,20,3,0,4,5,3,1
43,Travel_Rarely,Research & Development,0,Undergraduate,Male,73.41030931434996,4,3,3,Married,3995.0881798665596,No,11,1,19,2,3,2,0
38,Travel_Rarely,Sales,0,Masters,Male,70.8272150380933,2,4,3,Divorced,5862.398451409552,Yes,22,5,5,10,4,2,1
41,Travel_Frequently,Research & Development,0,Undergraduate,Female,73.31577360717168,2,0,3,Divorced,2052.4297503624844,No,28,2,1,3,6,2,1
38,Travel_Frequently,Sales,0,Undergraduate,Male,75.17558287883823,4,3,4,Divorced,1949.072736700099,No,6,6,9,7,0,4,0
53,Travel_Rarely,Human Resources,0,Undergraduate,Male,81.08380046808988,0,0,5,Single,1632.7437271624663,Yes,3,5,1,9,0,5,1
22,Travel_Rarely,Sales,0,High School,Male,48.56278988575561,2,3,5,Married,3935.9125761854034,No,13,4,5,9,8,1,1
25,Non-Travel,Research & Development,0,High School,Male,71.28491081969196,1,2,4,Single,2689.4983073496805,Yes,15,0,4,6,6,0,1
37,Travel_Rarely,Human Resources,0,High School,Female,25.39065835223132,1,5,4,Married,3944.1642610370523,No,37,1,4,10,4,6,1
30,Travel_Rarely,Human Resources,0,Masters,Male,67.9572381642788,1,4,1,Single,4283.938600894715,No,21,2,15,7,13,7,1
36,Travel_Frequently,Sales,0,Phd,Female,52.94467970179727,5,2,2,Divorced,5973.007618191555,No,39,4,7,4,2,10,0
54,Non-Travel,Research & Development,1,Phd,Male,81.60244872016298,1,3,1,Divorced,4775.630120749122,Yes,17,2,14,14,6,6,1
