Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
35,Travel_Rarely,Research & Development,0,Undergraduate,Male,75.19770280503786,3,2,6,Married,3585.065713257103,No,30,3,3,8,13,10,1
50,Non-Travel,Research & Development,0,Undergraduate,Male,45.033082422143686,4,2,2,Single,1530.5013152133429,No,0,5,9,3,9,6,1
37,Travel_Rarely,Sales,0,High School,Female,67.58932024751628,2,2,0,Married,5160.215844632833,Yes,31,5,12,11,13,12,1
25,Travel_Frequently,Sales,0,Phd,Female,61.87568211599678,1,3,3,Married,3340.247440911447,No,36,4,10,12,3,7,0
33,Travel_Rarely,Sales,1,Masters,Male,85.63793674067001,2,2,3,Married,6486.795730032957,Yes,11,4,2,9,3,10,1
34,Travel_Rarely,Sales,1,Phd,Male,86.79336549470366,3,7,2,Married,4767.4793338104855,Yes,33,3,13,4,7,8,1
39,Travel_Rarely,Sales,0,Undergraduate,Male,67.3745841286543,3,3,3,Divorced,4019.785079797316,No,11,1,16,10,13,11,1
23,Travel_Rarely,Sales,0,Undergraduate,Female,76.3902651891114,1,5,3,Single,6111.341292429302,No,17,2,1,13,7,3,1
49,Travel_Frequently,Sales,0,Undergraduate,Male,97.12950206176365,4,2,7,Married,6162.0874026210395,No,4,3,18,6,0,11,0
29,Travel_Rarely,Research & Development,0,Masters,Female,50.70761921621949,3,0,2,Married,2970.3426471190865,No,12,5,6,4,8,11,1
34,Non-Travel,Sales,1,High School,Female,45.907648321804004,3,3,2,Married,5111.5154876536935,No,22,1,4,8,3,10,0
22,Non-Travel,Research & Development,0,Masters,Male,66.66703752339578,1,3,4,Married,1380.2366311447458,No,5,4,18,0,12,10,0
38,Travel_Rarely,Sales,0,High School,Female,75.65149176196353,3,2,3,Married,4989.07482328456,No,3,3,5,9,4,2,1
37,Travel_Rarely,Research & Development,1,Undergraduate,Female,56.463103411131044,4,3,5,Married,7302.951560933976,No,33,2,9,12,14,4,0
48,Travel_Rarely,Sales,0,Undergraduate,Female,58.4665604568549,0,4,3,Single,5056.56724716685,Yes,0,2,2,4,14,8,1
26,Travel_Rarely,Sales,0,Phd,Male,52.27022677425259,1,3,3,Married,3994.05113815853,No,39,0,2,3,4,14,1
28,Travel_Rarely,Research & Development,0,Undergraduate,Male,84.96524523793956,1,2,1,Single,4930.811628748807,No,4,7,6,5,3,10,0
35,Travel_Rarely,Sales,0,Phd,Male,81.63387420494888,5,3,5,Single,5387.6214314893805,Yes,1,2,19,14,9,12,0
24,Travel_Frequently,Research & Development,0,Phd,Female,104.72456875180924,2,2,3,Single,3472.9275265076303,No,15,5,18,4,8,4,1
43,Travel_Rarely,Sales,0,Phd,Male,52.07872082117562,4,0,5,Single,4585.297522269118,Yes,27,3,9,3,0,2,0
31,Travel_Rarely,Sales,0,Undergraduate,Female,39.29502221951547,1,2,3,Single,6864.568627805995,No,14,3,0,2,12,10,1
32,Travel_Rarely,Sales,0,Undergraduate,Male,76.82258381014695,2,2,2,Single,7540.65195648722,No,10,5,15,4,8,7,1
37,Travel_Rarely,Sales,0,High School,Male,77.84223028434997,1,2,0,Single,2032.675238258823,No,37,3,6,1,10,9,1
39,Travel_Rarely,Sales,1,Masters,Male,78.806812730205,4,2,5,Married,1764.6831009206608,No,24,2,4,1,0,4,0
39,Travel_Rarely,Human Resources,1,Undergraduate,Female,95.96437422081226,3,4,3,Divorced,2461.187340552891,No,34,7,10,0,13,1,1
44,Travel_Rarely,Research & Development,0,High School,Female,56.2069986254665,2,4,1,Married,4914.725654837082,No,28,1,18,0,14,3,1
18,Travel_Rarely,Human Resources,0,Masters,Female,52.79425728249602,1,1,3,Married,4645.611986835527,No,33,3,18,3,4,2,1
47,Travel_Frequently,Sales,0,Phd,Male,73.65727561982843,1,2,2,Single,4437.049237173395,No,12,3,19,1,5,12,1
33,Travel_Rarely,Sales,0,Undergraduate,Male,84.20455251095252,2,1,3,Single,1920.9492330164176,No,2,2,14,14,7,7,1
42,Travel_Rarely,Research & Development,1,Undergraduate,Female,76.7938420582201,2,1,1,Married,3293.2717364750356,Yes,26,2,13,1,8,1,1
39,Travel_Rarely,Research & Development,0,Masters,Male,54.653714161282586,0,3,2,Single,5354.978682680338,No,32,3,10,9,12,10,1
38,Travel_Frequently,Sales,0,Phd,Male,70.70668558474931,1,1,3,Divorced,8005.383588584458,No,4,1,15,9,1,1,0
23,Travel_Rarely,Research & Development,0,Undergraduate,Female,62.32282099707818,4,2,1,Single,3326.425975785067,No,33,4,13,10,0,2,0
50,Travel_Frequently,Research & Development,1,Undergraduate,Male,66.59587980290776,4,0,3,Married,4710.638330884481,No,39,5,0,3,0,5,0
40,Travel_Frequently,Research & Development,0,Undergraduate,Male,57.151666465876694,2,2,3,Divorced,3560.633443479128,No,31,6,17,5,11,14,1
32,Travel_Frequently,Research & Development,0,High School,Male,39.995028606791436,0,2,3,Divorced,3807.8536647002866,Yes,30,2,5,9,7,5,1
39,Travel_Rarely,Sales,2,Masters,Male,86.04355715661377,4,4,6,Divorced,4562.355639762441,Yes,7,2,12,11,8,14,0
20,Travel_Rarely,Sales,0,High School,Female,69.0464407410443,1,2,3,Married,4699.440790582265,Yes,20,0,15,3,8,3,1
30,Non-Travel,Research & Development,0,Masters,Female,72.4603088460727,3,2,2,Married,1823.0297375154637,No,3,2,19,7,2,0,0
50,Travel_Frequently,Research & Development,0,High School,Female,81.2970332964224,5,2,4,Married,1237.1375616064724,No,36,2,19,1,0,1,0
30,Travel_Frequently,Research & Development,0,Phd,Male,69.12915576211275,0,1,3,Married,5877.416772685907,No,15,6,16,4,9,2,1
20,Travel_Rarely,Research & Development,0,Masters,Female,68.74617065204087,2,6,4,Single,7135.436630580682,No,25,3,8,1,2,9,0
20,Travel_Rarely,Research & Development,0,High School,Male,77.01644596944203,2,1,1,Married,3458.3712867300724,No,35,3,16,4,12,4,1
43,Travel_Rarely,Sales,0,Masters,Male,54.47577406646508,4,2,2,Married,6767.019406765092,Yes,16,3,15,14,13,8,1
27,Travel_Frequently,Research & Development,0,High School,Male,53.344757091341876,1,1,1,Single,6467.684425945504,Yes,1,2,14,0,2,10,1
34,Travel_Rarely,Sales,0,High School,Male,77.1024397895085,2,3,3,Married,8744.633929380265,Yes,2,2,5,3,2,13,1
29,Travel_Rarely,Sales,0,Phd,Male,70.81189797101531,1,0,1,Divorced,875.2577333570316,No,8,2,17,4,1,8,0
32,Non-Travel,Research & Development,0,Phd,Female,54.666078279013206,0,0,5,Single,4665.052205153299,Yes,15,3,18,12,6,4,0
27,Travel_Rarely,Research & Development,0,Masters,Male,65.02801116719137,2,2,5,Single,2240.007243422593,No,21,3,10,1,5,14,0
25,Travel_Rarely,Sales,0,Phd,Female,82.67546882190896,1,1,4,Single,5248.2568726882355,No,4,4,13,0,12,5,0
41,Travel_Rarely,Sales,0,Phd,Female,51.75123567309775,2,0,5,Married,4502.844269493013,No,4,2,8,0,14,0,1
36,Travel_Rarely,Research & Development,0,High School,Female,36.29226054742219,2,0,6,Single,5517.220295041213,No,22,2,16,14,14,8,0
51,Travel_Rarely,Research & Development,0,Masters,Male,31.577815525946015,1,4,1,Married,5422.76441605627,Yes,8,1,15,8,8,1,1
61,Travel_Frequently,Human Resources,0,Undergraduate,Male,66.74949549990446,1,5,1,Married,8587.336502641914,No,5,4,19,9,13,10,1
33,Non-Travel,Research & Development,0,Undergraduate,Female,74.0235856423755,5,1,1,Married,3202.179612968115,No,2,6,0,12,8,4,1
37,Travel_Rarely,Sales,0,Undergraduate,Male,57.47621954241565,1,3,3,Divorced,7732.682388627968,No,5,1,1,13,11,1,1
43,Travel_Rarely,Human Resources,0,Phd,Male,94.88445857541952,4,4,1,Single,6078.005983149966,Yes,4,4,13,14,11,13,1
30,Travel_Rarely,Research & Development,0,Masters,Male,75.52264210589432,1,4,3,Single,8021.901933758016,No,2,2,10,14,10,14,1
21,Travel_Rarely,Research & Development,0,Phd,Male,63.65969609217703,2,1,1,Married,2890.321320170308,Yes,11,5,13,8,1,4,1
48,Travel_Rarely,Research & Development,0,Undergraduate,Female,59.963314609270164,1,2,3,Married,6628.198029179641,No,21,3,4,13,1,13,0
46,Non-Travel,Sales,0,Phd,Female,39.17071854146526,4,2,3,Single,6142.961441756334,No,17,5,8,6,13,3,1
38,Travel_Rarely,Sales,0,Phd,Male,61.58964572344562,2,1,6,Divorced,3874.5797685869384,No,5,6,15,4,11,5,0
36,Travel_Rarely,Sales,0,Undergraduate,Male,61.62680737823957,2,0,4,Divorced,3918.123696407907,No,20,6,8,11,7,1,1
48,Travel_Frequently,Sales,0,Masters,Female,66.83004455516992,7,0,2,Married,2167.3908363741457,Yes,10,2,13,8,9,13,1
33,Travel_Rarely,Sales,2,High School,Female,60.30472821044255,2,0,5,Divorced,8305.479565013897,No,10,4,1,7,11,6,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,106.87580427182986,1,1,0,Divorced,4293.305366956333,No,29,1,12,13,12,2,1
35,Travel_Frequently,Research & Development,0,Phd,Female,33.582870845581226,3,2,4,Divorced,2801.246838371268,No,4,2,11,3,5,13,0
44,Travel_Frequently,Research & Development,0,High School,Female,55.02711178555198,1,0,3,Single,5804.550893622305,No,15,5,0,2,13,13,1
29,Travel_Rarely,Sales,0,Phd,Female,75.61794543653076,2,3,3,Divorced,6383.259804576312,No,7,4,1,2,13,14,1
34,Travel_Frequently,Research & Development,0,Undergraduate,Male,44.5513117035717,0,2,3,Married,6561.803788996596,Yes,33,4,11,8,9,12,1
43,Travel_Frequently,Sales,0,Masters,Female,55.309678482636315,2,0,3,Divorced,6237.229771308577,No,10,1,0,13,0,7,0
43,Non-Travel,Research & Development,0,Masters,Female,84.3141118253198,3,2,4,Single,3196.4527291474596,No,12,3,4,12,5,4,1
42,Travel_Frequently,Research & Development,0,High School,Male,62.11091459078017,2,2,3,Single,2752.428277407581,No,25,3,9,7,5,11,1
32,Travel_Frequently,Human Resources,0,High School,Female,110.6447887348983,3,3,5,Divorced,2066.15487959688,No,22,1,17,7,7,14,0
30,Travel_Rarely,Sales,0,Undergraduate,Male,75.77384116928629,3,0,3,Single,7711.640790759115,No,16,3,9,1,0,1,0
41,Travel_Rarely,Research & Development,0,Phd,Male,70.66611234164495,1,3,2,Married,5904.926377776745,Yes,12,3,18,7,5,7,1
27,Travel_Frequently,Sales,0,Masters,Female,80.5969978746922,1,1,2,Single,2739.6330991515697,Yes,33,6,19,12,6,14,1
24,Travel_Rarely,Research & Development,1,High School,Female,51.304733732964735,1,1,3,Married,4760.434625005929,No,26,1,1,6,8,5,1
54,Travel_Rarely,Research & Development,0,Masters,Male,49.944306914301315,3,2,2,Divorced,6978.728656687575,No,20,5,11,9,9,7,1
34,Travel_Frequently,Sales,0,Masters,Female,68.50776949948516,5,3,3,Single,4244.7333412875005,Yes,37,1,8,12,7,0,1
37,Travel_Rarely,Sales,0,Undergraduate,Female,103.13256946906861,3,1,5,Divorced,5356.26366993145,No,16,2,16,5,8,9,0
23,Travel_Rarely,Sales,0,Phd,Male,65.57480665132702,0,1,1,Married,6307.86553496323,Yes,13,3,8,5,10,3,1
27,Travel_Rarely,Research & Development,0,Masters,Female,76.84430213054439,1,2,3,Single,7306.785551094384,No,1,3,17,12,5,1,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Male,58.98551612119286,3,1,0,Single,4933.298570835652,No,25,7,4,9,7,0,1
20,Travel_Rarely,Sales,0,Masters,Female,66.07893085315492,3,3,1,Single,4370.045412045429,No,11,7,16,9,5,14,1
35,Travel_Rarely,Research & Development,0,High School,Male,57.12149432059775,0,1,2,Divorced,7977.985976448153,No,0,3,11,2,14,5,1
49,Travel_Rarely,Sales,0,Phd,Male,74.38704168246608,2,4,0,Single,6268.011090987114,No,22,5,0,14,0,8,0
40,Travel_Rarely,Sales,0,Masters,Female,39.49331965648733,1,4,1,Married,1983.9854676465188,No,7,1,8,3,8,9,1
30,Travel_Frequently,Research & Development,0,Masters,Male,67.5305960643437,2,0,4,Married,1430.7999333853263,No,33,4,0,14,14,6,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,31.35098806334713,0,4,5,Married,2344.356525784562,Yes,7,3,14,2,14,8,0
41,Travel_Rarely,Research & Development,0,Phd,Male,67.86836528458213,2,0,3,Married,8130.587679551114,Yes,13,2,13,11,4,10,1
25,Non-Travel,Research & Development,0,Phd,Female,56.4599438276763,1,1,5,Single,3957.1470153604423,No,21,0,1,9,12,12,1
25,Travel_Rarely,Sales,0,Undergraduate,Female,65.82892575255347,3,3,4,Married,7054.957461832278,No,7,4,10,12,14,11,0
40,Travel_Rarely,Research & Development,0,Undergraduate,Male,57.06812532435035,1,1,2,Single,3232.162790562845,No,19,4,5,11,1,5,0
25,Travel_Rarely,Research & Development,0,Phd,Male,94.31123719474766,2,4,1,Married,6641.46620039435,No,30,4,3,6,7,13,1
32,Travel_Rarely,Research & Development,0,Undergraduate,Male,64.60559640519277,1,1,2,Single,4178.003076271924,No,9,4,13,13,1,5,0
29,Travel_Rarely,Research & Development,0,Phd,Male,62.45759934098287,1,3,3,Married,4270.80285876594,No,5,3,2,0,6,5,1
23,Travel_Rarely,Sales,0,High School,Female,40.7018659739805,6,3,4,Single,3982.905002083925,No,19,2,2,12,11,4,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Male,112.94262296187156,1,1,3,Divorced,8597.857425783317,Yes,13,2,0,13,6,13,1
45,Travel_Rarely,Sales,0,Masters,Female,72.8932420455397,2,1,4,Married,5721.083776964261,Yes,39,2,19,13,9,8,0
31,Travel_Frequently,Research & Development,0,High School,Male,66.78080435258778,0,1,2,Married,6696.713300955256,No,13,4,0,1,12,4,1
38,Travel_Rarely,Sales,0,Undergraduate,Female,66.41406632124219,0,1,3,Divorced,7960.406217873602,No,30,2,19,4,9,10,1
29,Travel_Rarely,Sales,2,Undergraduate,Male,85.918407274893,3,4,3,Single,5916.643322468762,No,7,3,14,1,6,14,1
27,Travel_Rarely,Sales,0,Phd,Female,54.91526716799264,0,1,2,Divorced,7548.914370275228,Yes,15,1,2,6,3,13,1
46,Travel_Rarely,Sales,0,Masters,Female,46.308686567071845,2,0,2,Single,7963.866379273997,No,29,1,11,10,12,1,1
46,Travel_Rarely,Human Resources,0,High School,Male,57.709305109702804,2,1,3,Married,4630.8173481775275,Yes,18,2,18,6,4,1,1
40,Travel_Rarely,Sales,0,Masters,Male,77.53720461998198,1,1,2,Married,3084.297022205821,Yes,0,3,16,1,6,1,1
19,Travel_Rarely,Sales,0,Undergraduate,Female,76.30788670512923,3,3,4,Married,7219.775513304661,No,24,2,18,11,4,3,0
34,Travel_Frequently,Research & Development,0,High School,Female,72.28636262535295,1,2,4,Single,4498.9402175483165,No,25,3,14,6,4,12,0
39,Travel_Rarely,Human Resources,0,Masters,Male,58.536990630345585,1,0,4,Divorced,8460.471915192837,No,17,3,2,14,8,1,1
37,Non-Travel,Research & Development,0,Phd,Male,70.8604438119692,7,4,1,Divorced,5355.109364777577,No,0,3,7,3,0,6,0
31,Travel_Rarely,Research & Development,0,High School,Female,42.01096637865123,2,3,5,Married,6145.477382733615,No,19,6,15,3,3,6,0
48,Non-Travel,Research & Development,1,Undergraduate,Female,43.48702100013186,1,1,1,Married,4127.233156094801,No,16,3,1,6,6,5,1
19,Travel_Rarely,Research & Development,0,Undergraduate,Female,72.36932103685564,1,3,2,Married,3726.5802814341605,Yes,9,2,10,5,8,1,1
37,Travel_Rarely,Research & Development,0,High School,Male,56.02377499160048,3,3,4,Divorced,6041.80958426635,No,24,3,12,3,11,6,0
34,Travel_Frequently,Human Resources,0,Undergraduate,Female,50.84533270906343,4,2,5,Single,4428.071402529257,No,34,0,0,2,8,1,1
36,Travel_Rarely,Sales,0,Phd,Male,64.08509307916096,2,3,0,Single,5088.180216404466,Yes,5,6,1,7,12,11,1
40,Travel_Rarely,Sales,0,Undergraduate,Male,56.26807014671856,1,2,3,Single,4466.631648213587,No,16,2,11,14,9,5,1
49,Travel_Rarely,Sales,0,High School,Male,75.10923414255075,2,1,9,Married,3889.6076836440557,Yes,39,1,2,6,3,10,1
35,Travel_Rarely,Sales,0,Undergraduate,Male,56.849915449299246,0,4,1,Single,6572.817487908499,No,0,4,0,3,11,12,1
46,Travel_Rarely,Research & Development,0,High School,Female,75.34324323372755,2,0,3,Married,2988.4675701527462,No,8,2,4,4,11,4,1
40,Travel_Rarely,Research & Development,0,Undergraduate,Female,43.00773540512162,1,3,5,Single,4005.901339096892,No,36,2,15,14,11,14,0
29,Travel_Rarely,Research & Development,0,Masters,Female,55.3653545585819,1,1,2,Married,4171.461606105687,No,2,1,8,7,11,3,1
27,Travel_Rarely,Sales,0,Undergraduate,Female,68.40548305132454,1,0,4,Married,8326.266348912464,No,26,1,10,8,12,11,0
37,Non-Travel,Sales,0,Undergraduate,Female,99.41656226566755,2,0,3,Single,3724.7241697554177,No,17,2,10,8,6,13,1
41,Non-Travel,Sales,0,Masters,Female,65.67995961467733,3,5,1,Married,3292.845093615931,No,14,3,12,6,5,0,1
26,Travel_Rarely,Research & Development,0,Phd,Female,77.33094432644972,0,3,3,Single,5141.313705251532,Yes,1,3,11,9,3,3,1
31,Travel_Rarely,Research & Development,0,Masters,Male,75.4444810202552,1,0,3,Single,6218.365418241731,Yes,33,4,17,1,11,7,1
29,Travel_Rarely,Sales,2,Phd,Male,66.9968112507202,1,0,8,Divorced,3565.2406429712228,No,3,6,19,9,13,7,0
55,Travel_Rarely,Research & Development,0,Phd,Female,65.708251648497,0,1,6,Married,5118.441090329433,Yes,21,1,4,0,3,4,1
36,Non-Travel,Sales,0,High School,Male,38.49685808222226,1,0,4,Single,8720.687875628944,Yes,17,2,16,0,11,7,0
38,Travel_Rarely,Sales,0,Undergraduate,Male,83.24319703698158,4,1,6,Married,2525.29136141633,No,24,1,5,1,6,4,1
57,Travel_Rarely,Research & Development,0,Masters,Female,56.73871647674982,2,4,3,Married,8300.975491287276,No,24,1,3,10,2,1,0
29,Travel_Frequently,Research & Development,0,Phd,Male,59.990775546825176,5,2,5,Divorced,5735.977652985007,No,30,3,12,5,10,12,0
36,Travel_Frequently,Research & Development,0,Undergraduate,Female,89.53601309159548,3,1,3,Single,1917.0972904265882,Yes,8,1,2,10,1,13,1
49,Non-Travel,Research & Development,0,Masters,Female,64.74334104965463,3,0,4,Divorced,4505.796429138758,No,17,1,3,8,10,14,1
42,Travel_Frequently,Research & Development,0,Phd,Female,75.19096882920732,1,0,0,Married,2683.630680220993,No,7,6,13,6,0,1,0
25,Travel_Rarely,Sales,0,Phd,Male,46.15484918597272,4,2,4,Single,6311.4365295260895,No,4,3,3,2,3,14,0
42,Travel_Rarely,Sales,0,Undergraduate,Male,74.36590512906143,1,3,5,Single,4339.228753337903,No,32,8,16,5,12,14,0
44,Travel_Rarely,Research & Development,1,Phd,Female,63.084073176932314,1,4,4,Married,4339.506009091399,No,15,4,6,4,0,11,0
33,Non-Travel,Sales,0,High School,Female,62.05297542204457,1,2,3,Divorced,6311.96242124925,No,0,3,11,5,8,10,1
20,Travel_Rarely,Research & Development,0,High School,Male,50.76074614200194,1,2,3,Single,4932.356011293618,No,3,5,10,12,13,1,1
42,Travel_Rarely,Sales,0,High School,Female,58.63498695967263,2,4,1,Divorced,5941.989443657913,No,14,1,5,12,13,7,1
34,Non-Travel,Sales,0,High School,Male,85.71433720698552,3,2,4,Single,2095.919098138095,No,13,2,18,10,3,5,0
37,Travel_Rarely,Research & Development,0,Masters,Male,60.09652255281917,2,1,2,Married,6343.10394517747,No,15,0,14,3,12,4,1
40,Travel_Rarely,Research & Development,0,Undergraduate,Male,35.55847308270867,2,2,7,Single,4818.062916463932,No,18,4,6,14,8,5,1
30,Travel_Frequently,Research & Development,0,Undergraduate,Male,85.5625679503309,1,0,3,Married,3084.7988032421104,Yes,3,2,8,5,11,2,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,36.849855775891555,2,3,2,Single,4432.875011840744,No,22,4,17,2,4,9,1
29,Travel_Frequently,Human Resources,1,Undergraduate,Male,58.99011954892862,5,2,2,Divorced,7161.246210302266,Yes,15,3,3,0,11,5,1
48,Travel_Rarely,Research & Development,0,Undergraduate,Male,63.21368454696584,3,1,3,Married,5189.231857480542,No,24,2,6,14,14,13,1
45,Travel_Frequently,Human Resources,0,Phd,Male,60.63847848534719,1,2,5,Single,4835.479115946271,No,30,1,11,10,8,1,0
40,Travel_Frequently,Sales,0,Undergraduate,Male,45.71432722020862,4,2,2,Married,3837.3124531592143,No,9,4,8,11,4,10,1
48,Travel_Rarely,Sales,0,Undergraduate,Female,79.9514661341975,2,2,7,Single,4305.885210211135,No,0,2,6,1,5,12,1
30,Travel_Frequently,Research & Development,0,Undergraduate,Female,59.47057943169819,5,2,1,Single,1836.750473341388,No,8,5,0,5,8,0,1
34,Non-Travel,Human Resources,1,Undergraduate,Male,46.80743847062746,3,0,4,Single,435.261087711644,Yes,5,3,6,0,12,12,1
33,Travel_Rarely,Research & Development,0,Phd,Female,83.40680847934296,3,3,3,Married,4976.160883602054,Yes,4,2,8,4,8,11,1
40,Non-Travel,Sales,0,Undergraduate,Female,60.73555837237575,1,1,4,Single,10017.280853720866,No,11,2,16,4,3,0,0
28,Travel_Rarely,Sales,0,Undergraduate,Male,64.70895120745121,0,1,7,Married,6195.230852357781,No,0,3,7,11,13,6,1
39,Travel_Rarely,Sales,0,Undergraduate,Female,62.82203468187356,2,1,2,Single,3674.353074628182,No,10,4,8,7,2,2,0
29,Travel_Rarely,Research & Development,0,Masters,Male,64.63341615349442,1,3,2,Single,6212.340242235807,Yes,0,2,16,10,13,14,1
26,Travel_Frequently,Human Resources,0,Undergraduate,Male,51.7064317845943,3,4,3,Divorced,4530.855904807754,No,18,1,5,8,9,11,1
22,Travel_Rarely,Research & Development,0,Masters,Female,57.47128433328557,7,2,3,Divorced,1651.5300011778936,No,16,0,19,5,8,6,1
52,Travel_Rarely,Research & Development,0,High School,Female,84.01946455681049,5,1,5,Single,5233.040498102364,No,14,0,5,2,0,3,0
30,Travel_Rarely,Research & Development,0,Masters,Female,74.7924472584096,1,4,1,Single,4186.273315991903,No,23,0,9,6,5,9,1
48,Travel_Rarely,Research & Development,0,Undergraduate,Male,75.84813787968412,2,2,3,Married,5681.165898126337,No,34,5,3,7,2,12,0
34,Travel_Frequently,Sales,0,Undergraduate,Male,72.60434450407034,2,1,2,Single,6582.838638943545,No,22,3,1,6,7,12,1
35,Travel_Rarely,Sales,0,High School,Female,66.22978303629762,1,0,3,Married,2524.4185042821787,No,28,2,7,5,10,2,1
43,Travel_Frequently,Research & Development,0,High School,Male,55.06005127052322,2,1,1,Divorced,3669.5646487071986,No,6,6,11,12,9,1,1
22,Travel_Rarely,Sales,1,High School,Male,76.05323423739361,0,0,6,Married,4674.32417142635,No,34,3,2,7,5,2,1
36,Travel_Frequently,Sales,0,High School,Female,64.07320751321627,2,4,3,Divorced,4648.030325371245,No,3,2,1,1,2,3,0
26,Non-Travel,Sales,0,Undergraduate,Male,50.85720171173427,1,0,5,Single,4285.595585832268,No,37,3,18,11,3,1,0
44,Travel_Frequently,Research & Development,0,High School,Male,73.54739845646672,1,2,4,Divorced,5465.646753031777,Yes,24,3,16,11,12,5,0
20,Travel_Rarely,Sales,0,Undergraduate,Male,66.41237224714823,6,5,2,Married,7435.429635570939,No,38,3,4,1,12,1,1
18,Travel_Rarely,Research & Development,0,Undergraduate,Male,77.7652302035972,6,0,4,Single,4241.432608789094,No,2,5,14,5,5,9,0
26,Travel_Frequently,Research & Development,0,Masters,Female,79.01780526159311,0,1,5,Single,4818.464518924847,No,22,3,16,11,5,2,0
21,Travel_Rarely,Research & Development,2,Masters,Male,69.42357914781526,3,2,3,Single,4538.3296938087105,No,5,0,3,5,3,13,0
42,Travel_Rarely,Research & Development,0,Masters,Male,45.299079080227855,1,2,1,Married,3151.3143462208864,Yes,6,0,9,10,11,10,1
41,Travel_Rarely,Sales,1,Undergraduate,Male,65.41442162656543,4,5,3,Divorced,3478.024377855523,No,2,1,9,8,10,7,1
34,Travel_Rarely,Sales,0,Undergraduate,Male,56.645545885712224,2,0,1,Married,5097.374193293867,Yes,17,4,3,6,13,5,1
23,Travel_Rarely,Human Resources,0,Phd,Male,79.82005522163496,3,2,3,Married,2640.1797185511705,No,5,2,1,12,8,10,1
40,Travel_Rarely,Research & Development,0,Undergraduate,Male,85.74241856723641,1,2,4,Divorced,4284.509459591534,No,26,3,9,0,14,5,0
42,Travel_Rarely,Research & Development,0,Phd,Male,67.74713128199873,2,3,3,Married,8577.809492060844,Yes,31,7,11,10,12,4,1
18,Travel_Frequently,Research & Development,0,High School,Female,56.125853211562955,2,0,4,Single,3842.3996394325363,No,0,2,1,9,0,7,0
18,Travel_Frequently,Research & Development,0,Undergraduate,Male,99.74434077887986,2,3,2,Single,1391.2420031735874,Yes,38,2,8,1,11,6,1
36,Travel_Rarely,Sales,0,Masters,Female,62.078443969419,4,2,3,Single,5786.211950911925,No,38,4,4,8,1,9,0
32,Travel_Rarely,Research & Development,1,High School,Female,75.36888396635572,2,2,1,Married,4674.982161915479,No,29,4,15,2,6,10,1
24,Travel_Rarely,Research & Development,0,Undergraduate,Male,83.29366166286428,1,0,4,Married,5342.9369752140465,No,31,3,5,0,5,10,1
26,Travel_Rarely,Research & Development,0,Phd,Female,68.63169455863357,3,1,2,Married,6939.514769090923,Yes,12,3,15,10,13,5,1
33,Travel_Rarely,Research & Development,1,Undergraduate,Female,51.393415919272215,0,3,2,Married,7588.5823103443945,No,25,5,9,13,5,3,1
37,Travel_Rarely,Sales,0,High School,Male,31.494279115795507,1,0,1,Divorced,8038.231949842516,No,19,3,15,11,6,2,1
42,Travel_Rarely,Sales,0,Phd,Male,87.30667860361626,6,3,4,Single,4493.667917698422,No,21,1,19,10,6,2,0
41,Travel_Rarely,Research & Development,0,High School,Male,34.42304449818262,4,1,2,Single,7343.145280633595,No,30,1,9,13,13,3,1
28,Travel_Frequently,Sales,0,Undergraduate,Male,74.88375805941591,3,0,3,Married,5418.571269737459,No,35,3,17,11,1,3,0
36,Travel_Rarely,Research & Development,0,High School,Male,61.96851771382381,0,0,0,Single,1922.201460350892,No,31,3,6,5,6,5,1
45,Non-Travel,Research & Development,0,High School,Male,54.865089353555454,4,3,3,Married,1195.8016598140766,No,12,4,3,8,10,2,1
31,Travel_Rarely,Human Resources,0,Phd,Female,70.0621201852277,2,1,2,Married,5760.535163655487,Yes,16,5,5,8,2,2,1
56,Travel_Frequently,Sales,0,High School,Male,67.0776219721359,4,3,1,Married,2192.823227855934,No,37,2,10,2,6,5,1
51,Travel_Rarely,Research & Development,0,Undergraduate,Male,62.464300418550714,1,2,3,Married,7153.413834851726,No,19,2,15,1,12,5,1
52,Travel_Rarely,Human Resources,1,Phd,Male,50.36247675492085,2,0,3,Single,3406.1279744250246,No,30,7,5,13,4,4,1
42,Travel_Rarely,Human Resources,0,Phd,Female,57.95622777305599,4,4,2,Single,6559.199269475402,Yes,7,5,13,1,12,0,1
23,Travel_Rarely,Research & Development,0,High School,Male,58.835209272594255,4,2,0,Married,4633.540424351308,No,29,4,18,6,14,3,1
28,Travel_Rarely,Research & Development,0,Masters,Male,42.106362525318424,1,0,4,Single,4719.462706708251,No,0,6,18,3,13,6,0
39,Travel_Rarely,Research & Development,0,High School,Male,56.90838109034667,1,3,1,Married,3875.8273526763915,Yes,13,5,14,7,2,4,1
